更新时间,#genre#
20260814 02:28,url

RespoTime,whitelist,#genre#
1021.12ms,康熙微服私访记,http://8.155.43.98:35455/yy/1352811698
1021.56ms,安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8
1021.85ms,CCTV9,http://marcvision.xyz:8000/rtp/238.1.78.240:7792
1022.15ms,解说_续哥说电影,https://live.metshop.top/huya/24396472
1022.60ms,河北卫视,http://111.231.6.102:1234/962042070
1023.21ms,海鸥飞-龙梅子,https://vd2.bdstatic.com/mda-kgrx6ftzptj5x4i9/v1-cae/1080p/mda-kgrx6ftzptj5x4i9.mp4
1023.39ms,Nelonen,https://live-fi.tvkaista.net/nelonen/live.m3u8?src=freetv
1023.51ms,宇宙探索飞船,https://live.ottiptv.cc/douyu/9456028
1024.37ms,歌团★038,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
1024.46ms,CGTN-西,http://go.bkpcp.top/mg/cgtne
1024.61ms,宰相刘罗锅,https://live.ottiptv.cc/yy/1382745191
1024.73ms,我的前半生,https://live.ottiptv.cc/yy/1382735564
1025.15ms,精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
1025.18ms,歌曲1,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
1025.28ms,SKY NEWS,http://31.43.191.125:8080/VIP019301734188047280/7bce5254f13d/34579
1026.57ms,黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws
1026.74ms,CHC影迷电影,http://111.231.6.102:1234/952383261
1026.94ms,SPIEGEL TV,https://jmp2.uk/stvp-DEAK0500441A
1027.06ms,江西卫视,http://api3.52tb.xyz/info?id=35&token=20230226bgyszp
1027.35ms,浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-5.ctv
1027.48ms,西游记2,http://cdn.jdshipin.com:8880/huya.php?id=29465859
1027.87ms,Funny AF,https://jmp2.uk/plu-580e87ff497c73ba2f321dd3.m3u8
1028.04ms,苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
1028.20ms,CCTV15,http://sdray.gicp.net:8822/rtp/239.16.20.15:10150
1028.23ms,TLN Media Chicago (720p),https://fuel-streaming-prod01.fuelmedia.io/v1/sem/cb165faa-41c9-42ad-83ee-ad5ca9fb927c.m3u8
1028.37ms,灾难片,https://live.metshop.top/huya/11602075
1028.70ms,江苏卫视,http://server.juzhijian.com:8822/rtp/239.16.20.74:10740
1029.29ms,广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
1029.36ms,TLN Media San Francisco (720p),https://fuel-streaming-prod01.fuelmedia.io/v1/sem/b29d27bb-88af-42d1-937a-5bdf76b71c17.m3u8
1029.48ms,CCTV8,http://api2.52tb.xyz/info?id=10&token=20230218zdxlqr
1029.62ms,辽宁卫视,http://111.231.6.102:1234/630291707
1029.86ms,送给未来的你,https://vd2.bdstatic.com/mda-ma0st3ncw6i2yerr/v1-cae/sc/mda-ma0st3ncw6i2yerr.mp4
1029.98ms,浙江卫视4k,https://ali-xwl.cztv.com/live/channel4k2160p.m3u8
1030.22ms,TV5 Finland,https://live-fi.tvkaista.net/tv5/live.m3u8?src=freetv
1030.22ms,CGTN-阿,http://go.bkpcp.top/mg/cgtna
1030.64ms,CCTV5,http://api3.52tb.xyz/info?id=7&token=20230402fxrjwi
1030.73ms,华丽翡翠台1,https://cdn6.123.rr.kg/163189/hlfct
1031.03ms,QTV-3,http://video10.qtv.com.cn/drm/qtv3at/manifest.m3u8
1031.10ms,东方卫视,http://111.231.6.102:1234/651632648
1031.25ms,神雕侠侣,https://live.ottiptv.cc/huya/11352964
1031.83ms,美洲,http://go.bkpcp.top/mg/cctv4m
1032.45ms,Смотрим: Честный Детектив,https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-01.smil/playlist.m3u8
1032.66ms,CCTV17,http://esxi.juzhijian.com:8822/rtp/239.16.20.7:10070
1032.73ms,哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
1032.83ms,CCTV4,http://www.syy3.top:3861/rtp/239.77.0.78:5146
1033.22ms,GB News,https://ythls.armelin.one/channel/UC0vn8ISa4LKMunLbzaXLnOQ.m3u8
1033.22ms,江西卫视,http://www.negative.top:50000/rtp/233.50.201.145:5140
1033.82ms,湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
1033.89ms,湖北卫视,http://111.231.6.102:1234/947472496
1034.03ms,湖南卫视,http://fuxin.yunjifei.top:999/tsfile/live/0128_1.m3u8?key=txiptv
1034.30ms,青海|青海综合,http://lmt.scqstv.com/live1/live1.m3u8
1034.90ms,女团5,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cdqa4ibc77u9qo3e6kcg&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
1035.07ms,CAllStar-天梯,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cisenvvog65r87k65dr0&ratio=720p&line=0
1035.39ms,铁甲影院,https://live.ottiptv.cc/douyu/1274132
1035.55ms,CCTV7,http://111.231.6.102:1234/673168121
1035.58ms,FRANCE 24 FAST,https://jmp2.uk/stvp-ATBD1100002TA
1035.64ms,小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
1035.90ms,陈雷-随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4
1035.92ms,CCTV4,http://111.231.6.102:1234/631780421
1035.92ms,江苏卫视,http://111.231.6.102:1234/623899368
1036.19ms,芈月传,https://live.ottiptv.cc/huya/11352975
1036.19ms,广东卫视,http://www.negative.top:50000/rtp/233.50.201.102:5140
1036.44ms,斗鱼6,http://epg.112114.xyz/douyu/36337
1036.57ms,时光的海,https://live.ottiptv.cc/yy/1382851579
1036.70ms,宝莲灯前传,https://live.ottiptv.cc/yy/1354931631
1037.05ms,不再痴情-黄静美,https://vd2.bdstatic.com/mda-mguiyws4cia6d0rf/1080p/cae_h264/1627568961141809995/mda-mguiyws4cia6d0rf.mp4
1037.06ms,湖北卫视,http://112.123.243.37:50085/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
1037.11ms,欢乐一起看,https://live.ottiptv.cc/yy/1354930926
1037.62ms,萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
1038.15ms,联合抗日,https://live.metshop.top/huya/11352910
1038.16ms,深圳卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.92:5146
1038.26ms,香港佛陀,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
1038.28ms,dj痴情恋歌,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
1038.31ms,开心麻花,https://live.metshop.top/douyu/10153463
1038.69ms,龙华日韩,https://cdn8.123.rr.kg/163189/lhrh
1038.79ms,龙组队长天昊,https://live.ottiptv.cc/douyu/1487654
1039.10ms,【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111
1039.16ms,CCTV12,http://z.d4p.cn:8000/rtp/239.49.8.55:9822
1039.37ms,河南卫视,http://www.yyf1991.top:9999/rtp/233.18.204.105:5140
1039.94ms,CCTV10,http://esxi.juzhijian.com:8822/rtp/239.16.20.10:10100
1039.95ms,一万个对不起,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
1040.86ms,刘若英4,https://k0u78ye2y19y4dz.djvod.ndcimgs.com/upic/2020/10/29/17/BMjAyMDEwMjkxNzA5MjdfMTc4NDYxNDcyNl8zODQyMTMwNzU4N18yXzM=_b_B1cba0ec1b6353c03bf45462938b77ed8.mp4
1041.07ms,镇江社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
1041.13ms,iCarly TV,https://jmp2.uk/plu-6450209d939a5900084dba1d.m3u8
1041.40ms,龙飘飘《我没醉》,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
1041.66ms,新闻综合,http://api2.52tb.xyz/info?id=371&token=20230218qkyjia
1042.22ms,美酒加咖啡龙飘飘,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
1042.60ms,深圳卫视,http://z.d4p.cn:8000/rtp/239.49.8.15:9430
1042.91ms,江苏卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.1.18:5146
1043.82ms,CHC动作电影,http://111.231.6.102:1234/644368714
1044.18ms,阿悠悠-你若三冬,https://vdse.bdstatic.com/865b4e81a729189fcafe910104151a75.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
1044.31ms,CCTV2,http://esxi.juzhijian.com:8822/rtp/239.16.20.2:10020
1044.36ms,组团上春晚,https://live.metshop.top/douyu/9406416
1044.61ms,憨豆先生-经典喜剧,https://live.ottiptv.cc/yy/1354936239
1044.63ms,北京卫视,http://111.231.6.102:1234/630287636
1044.66ms,CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
1044.96ms,电影_动作电影,http://live.metshop.top/huya/11602077?cdn=alicdn
1045.30ms,姜玉阳-刻骨的温柔[688*464],http://cloud.video.taobao.com/play/u/1748679248/p/2/e/3/t/1/15883785.m3u8
1045.54ms,TNT SPORTS,http://primestreams.tv:826/live/TammyMccready/eGj6lFxVyG/118641.ts
1045.61ms,Harvest USA (576p),https://7mbd4ogkr3gx-hls-live.wmncdn.net/harvestusa/d57ffba6564caea2fee3f4085f19a098.sdp/playlist.m3u8
1045.64ms,广东卫视,http://z.d4p.cn:8000/rtp/239.49.8.13:9422
1045.99ms,CCTV14,http://fuxin.yunjifei.top:999/tsfile/live/0014_1.m3u8?key=txiptv
1046.42ms,许冠英合集,https://live.metshop.top/huya/11601972
1046.61ms,北京卫视,http://fuxin.yunjifei.top:999/tsfile/live/0122_1.m3u8?key=txiptv
1046.61ms,解说_鹿哥电影,https://live.metshop.top/huya/24396360
1046.68ms,CCTV10,http://111.231.6.102:1234/624878405
1046.96ms,Rai News 24,https://jmp2.uk/stvp-IT3200004WU
1047.16ms,凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
1047.27ms,封神榜,https://live.ottiptv.cc/yy/1353426319
1047.34ms,钟馗传说,https://live.ottiptv.cc/yy/1382736839
1047.66ms,龙华经典,https://cdn8.123.rr.kg/163189/lhjd
1047.71ms,徐峥电影,http://222.186.39.21:35466/huya/11602043
1047.80ms,TV5 Monde Info,https://jmp2.uk/stvp-FR1800005X0
1048.45ms,北京卫视,http://z.d4p.cn:8000/rtp/239.49.8.11:9414
1048.67ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-11.m3u8
1049.05ms,2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
1049.06ms,相亲1-赵本山,https://vdse.bdstatic.com//52b1b520200b5f28dc398512edded189.mp4
1049.10ms,蒙语文化,http://api2.52tb.xyz/info?id=782&token=20230218qkyjia
1049.83ms,容祖儿-怯,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c383g33c77u99amrpkl0&ratio=720p&line=0
1049.87ms,广西卫视,http://sdray.gicp.net:8822/rtp/239.16.20.84:10840
1049.98ms,CCTV1,http://120.40.39.246:352/newlive/live/hls/1/live.m3u8
1050.03ms,合集刀郎敖包相会,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
1050.10ms,静心系列《热带泻湖大桥上-I》,https://vd3.bdstatic.com/mda-rmd27rnn3sp593bm/360p/h264/1765676274352870381/mda-rmd27rnn3sp593bm.mp4
1050.21ms,深圳卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.77:10770
1050.31ms,CCTV3,http://sdray.gicp.net:8822/rtp/239.16.20.3:10030
1050.35ms,延禧攻略,http://222.186.39.21:35466/huya/26355864
1050.36ms,韩国女团31,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175161903.mp4
1050.37ms,CNN,https://jmp2.uk/stvp-GBBD8000016N
1050.39ms,MTV3,https://live-fi.tvkaista.net/mtv3/live.m3u8?src=freetv
1050.48ms,CCTV11,https://play.kankanlive.com/live/1698423476198918.m3u8
1051.16ms,陕西银龄,http://112.46.105.20:8009/hls/20/index.m3u8
1051.16ms,QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8
1051.37ms,广西卫视,http://api2.52tb.xyz/info?id=45&token=20230218zdxlqr
1051.68ms,静心系列《拥抱冬天》,https://vd3.bdstatic.com/mda-rmc4iy8bq5jgi38u/360p/h264/1765596374077809105/mda-rmc4iy8bq5jgi38u.mp4
1051.77ms,Radio Bruno Tv,https://router.xdevel.com/video0s975758-473/stream/playlist.m3u8
1052.00ms,国内动作大片,https://live.ottiptv.cc/yy/1382745176
1052.14ms,明天和你-韩剧,https://live.ottiptv.cc/yy/1382749905
1052.39ms,江苏卫视,http://esxi.juzhijian.com:8822/rtp/239.16.20.74:10740
1052.39ms,就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
1052.41ms,静心系列《热带泻湖大桥上-II》,https://vd3.bdstatic.com/mda-rmd2xi05rbcxzkdc/360p/h264/1765678346984587087/mda-rmd2xi05rbcxzkdc.mp4
1053.24ms,CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
1053.37ms,静心系列《宁静的冬季旋律》,https://vd3.bdstatic.com/mda-rmc4iy91yc1patnp/360p/h264/1765596385896725263/mda-rmc4iy91yc1patnp.mp4
1053.42ms,家庭欢乐秀,https://live.metshop.top/huya/11352937
1053.58ms,CCTV12,http://server.juzhijian.com:8822/rtp/239.16.20.12:10120
1054.22ms,周柏豪-还记得,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ca9qcubc77u3d3jrsp9g&ratio=720p&line=0
1054.26ms,兵器科技,https://live.264788.xyz/channel/bingqikeji?streamid=6fc55a0966bdad1e1cdf39a4d37dd776&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1054.36ms,哈尔滨生活,https://stream.hrbtv.net/shpd/playlist.m3u8
1054.67ms,CCTV5,http://www.sjwyp.com:4022/rtp/239.254.201.153:7206
1054.81ms,楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=29465854
1055.13ms,四川卫视,http://fuxin.yunjifei.top:999/tsfile/live/0123_1.m3u8?key=txiptv
1055.39ms,新鹿鼎记,http://8.155.43.98:35455/huya/11342388
1055.43ms,法政先锋,http://cdn.jdshipin.com:8880/huya.php?id=23863804
1055.56ms,cct4欧洲,http://go.bkpcp.top/mg/cctv4o
1055.83ms,隋唐英雄传,http://live.ottiptv.cc/yy/1352475619
1056.08ms,北京卫视,http://www.syy3.top:3861/rtp/239.77.0.91:5146
1056.11ms,泳儿-24首合集,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000celom73c77u7maj81qo0&ratio=720p&line=0
1056.20ms,还珠格格,http://8.155.43.98:35455/huya/30080241
1056.48ms,江西卫视,http://sdray.gicp.net:8822/rtp/239.16.20.89:10890
1056.67ms,宰相刘罗锅,https://live.ottiptv.cc/yy/1353892468
1057.31ms,Pluto TV Drama,https://jmp2.uk/plu-5b4e92e4694c027be6ecece1.m3u8
1057.37ms,静心系列《河畔的大提琴和钢琴》,https://vd3.bdstatic.com/mda-rmc4iydw2bzdy3xj/360p/h264/1765596380252732035/mda-rmc4iydw2bzdy3xj.mp4
1057.52ms,静心系列《水晶冰川湾》,https://vd3.bdstatic.com/mda-rmc4iydm1hcz0pae/360p/h264/1765596390753990565/mda-rmc4iydm1hcz0pae.mp4
1057.52ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-xiu-xian-2.ctv
1057.57ms,罪犯电影,http://cdn.jdshipin.com:8880/huya.php?id=11352962
1058.19ms,Qinghai TV,https://hls-qhmh.lanzhousobey.cn/qhmh/mhds.m3u8
1058.30ms,金光布袋,http://220.135.64.124:5050/4gtv-live144/index.m3u8?proxy=true
1058.42ms,民兵葛二蛋,http://8.155.43.98:35455/huya/11602072
1058.50ms,硬汉搭档扫黑，致命武器2,https://live.ottiptv.cc/yy/1382736865
1058.90ms,ABC 20/20,https://jmp2.uk/stvp-US4800001W5
1059.62ms,公主嫁到,https://live.ottiptv.cc/yy/1382736915
1059.82ms,吉林卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=jilin&videoTVChannel=jilin&P2PChannelID=pd://cctv_p2p_hdjilin&tai=jilin&VideoName=jilin&channelID=jilin
1060.31ms,湖南卫视,http://z.d4p.cn:8000/rtp/239.49.8.12:9418
1060.38ms,电视指南,http://183.11.239.36:808/hls/13/index.m3u8
1060.78ms,东南卫视,http://120.40.39.246:352/newlive/live/hls/20/live.m3u8
1061.55ms,屌丝-大鹏柳岩,https://vdse.bdstatic.com//8ee4f3b8b9057008303509a8c3ac0ac8.mp4
1061.59ms,DAAI TV,https://pull.daaiplus.com/live-DAAIPLUS/live-DAAIPLUS_HD.m3u8
1061.74ms,静心系列《舒适的冬季氛围》,https://vd3.bdstatic.com/mda-rmc4iygt5f2x1ymm/360p/h264/1765596390826681602/mda-rmc4iygt5f2x1ymm.mp4
1061.79ms,CCTV11,http://lbyjlt.vv5678.cn:8880/rtp/239.77.1.108:5146
1062.19ms,新昌休闲影视 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
1062.59ms,大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
1062.61ms,翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
1063.31ms,CNN Headlines,https://jmp2.uk/stvp-FRBD190001055
1063.37ms,河南卫视,http://www.sclvip.top:5566/rtp/239.49.8.29:8000
1063.40ms,黑龙江卫视,http://api3.52tb.xyz/info?id=41&token=20230226bgyszp
1063.45ms,江苏卫视,http://www.sclvip.top:5566/rtp/239.49.8.16:9602
1063.58ms,Dragostea Din Tei,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c98qrmbc77ucqknl90ag&ratio=720p&line=0
1063.71ms,落叶归根-王宁艾伦常远,https://vdse.bdstatic.com//35c0454d00303caa66ebb177273670cf.mp4
1063.72ms,四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
1064.51ms,湖北卫视,http://www.huijie5421.cn:8800/rtp/239.49.8.8:9632
1064.91ms,吴雨霏-明知做戏,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ce0r8hjc77u3c0th1spg&ratio=720p&line=0
1065.51ms,抖音流行DJ串烧,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cppi1hvog65mc9vujp30&ratio=720p&line=0
1066.16ms,CCTV5,http://sdray.gicp.net:8822/rtp/239.16.20.53:10530
1066.35ms,CCTV10,http://183.11.239.36:808/hls/28/index.m3u8
1066.44ms,湖南卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.1.5:5146
1066.56ms,广东卫视,http://fuxin.yunjifei.top:999/tsfile/live/0125_1.m3u8?key=txiptv
1066.88ms,云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
1067.12ms,CCTV10,http://www.sclvip.top:5566/rtp/239.49.8.54:9818
1067.13ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-2.ctv
1067.13ms,CNN Headlines,https://jmp2.uk/stvp-DEBD19000012M
1067.40ms,湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
1067.89ms,歌MV7,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
1067.92ms,寻秦记-穿越剧经典,https://live.ottiptv.cc/yy/1382749900
1067.94ms,张碧晨/赵丽颖 Ⅰ 望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
1068.62ms,Reuters,https://jmp2.uk/stvp-GBBD4900001RG
1068.67ms,Talk,https://jmp2.uk/stvp-GB1200006IV
1068.77ms,广东卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.84:5146
1069.07ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
1069.31ms,ISTV,https://video08.logicahost.com.br/istvnacional/srt.stream/istvnacional.m3u8
1069.53ms,Pluto TV Anime Movies,https://jmp2.uk/plu-67ed8f7e443f0671bc2b2368.m3u8
1070.64ms,QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
1070.81ms,电影迷小雅,https://live.ottiptv.cc/douyu/9639225
1071.61ms,湖北卫视,http://api2.52tb.xyz/info?id=85&token=20230218zdxlqr
1071.93ms,苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
1072.19ms,第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
1072.35ms,四川卫视,http://www.syy3.top:3861/rtp/239.77.0.159:5146
1072.75ms,CCTV11,http://server.juzhijian.com:8822/rtp/239.16.20.11:10110
1073.08ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-16.ctv
1073.42ms,JOJ 24,https://sktv.mxnticek.eu/new/stream.php?ch=JOJ%2024
1073.55ms,《周杰伦2007年世界巡回演唱会完整版》,https://vd4.bdstatic.com/mda-nmbgya8v797emg7u/576p/h264/1670847005358747234/mda-nmbgya8v797emg7u.mp4
1074.02ms,山西卫视,http://api2.52tb.xyz/info?id=48&token=20230218qkyjia
1074.33ms,TVB1,http://line.senpay23.com:80/4cafe94867/48a12d348c/153396
1074.36ms,Astro AEC,http://o11.163189.xyz/stream/live/aec/
1074.69ms,珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild&quot;
1074.76ms,Astro QJ,http://o11.163189.xyz/stream/live/qj/
1075.48ms,《周杰伦2002THE ONE台北演唱会 完整版》金曲版,https://vd3.bdstatic.com/mda-nmgdfvsm9kc46pcz/576p/h264/1671270120913302151/mda-nmgdfvsm9kc46pcz.mp4
1075.75ms,Astro AOD,http://o11.163189.xyz/stream/live/aod/
1075.82ms,国内科幻片来袭,https://live.ottiptv.cc/yy/1354930821
1075.89ms,Pluto TV Romance,https://jmp2.uk/plu-5a66795ef91fef2c7031c599.m3u8
1075.92ms,三国演义,http://live.ottiptv.cc/huya/11602081
1076.07ms,Casa Sanremo Tv,https://router.xdevel.com/video0s975911-633/stream/playlist_dvr.m3u8
1076.12ms,我爱我家,https://live.ottiptv.cc/yy/1382735557
1076.45ms,东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
1076.49ms,雍正皇帝,https://live.metshop.top/huya/11342439
1077.21ms,邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
1078.10ms,大太平洋,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
1078.27ms,翡翠台,http://o11.163189.xyz/stream/tvb/fct/
1078.44ms,CCTV16,http://home.yulei.online:9999/rtp/226.0.2.169:9264
1078.54ms,CCTV11,http://139.227.21.22:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
1078.61ms,СТВ,https://ctv.dc.beltelecom.by/ctv/ctv.stream/playlist.m3u8
1079.03ms,CCTV2,http://z.d4p.cn:8000/rtp/239.49.8.50:9802
1079.98ms,Unstoppable,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ce4av3bc77u7mqoje2kg&ratio=720p&line=0
1080.42ms,RTE NEWS,http://primestreams.tv:826/live/TammyMccready/eGj6lFxVyG/98809.ts
1080.42ms,CNN Headlines,https://jmp2.uk/stvp-ITBD19000097D
1080.76ms,东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8
1081.27ms,神探狄仁杰2,https://live.ottiptv.cc/yy/1382828767
1081.33ms,神秘来客闯入,https://live.ottiptv.cc/yy/1382736820
1081.55ms,Class CNBC,https://jmp2.uk/stvp-IT2700002ZN
1081.93ms,苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
1082.50ms,国外科幻,https://live.ottiptv.cc/yy/1382736800
1082.62ms,刘德华,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4
1083.47ms,faded,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctbhakfog65pugm8msu0&ratio=720p&line=0
1084.20ms,CNN Headlines,https://jmp2.uk/stvp-GBBD1900008O3
1084.23ms,北京卫视,http://www.sclvip.top:5566/rtp/239.49.8.11:9414
1084.90ms,【狂飙】,https://live.ottiptv.cc/yy/1354806550
1084.97ms,欢乐颂,https://live.ottiptv.cc/yy/1382851577
1085.13ms,酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8
